ID(非必填),縣市(必填),鄉鎮(必填),村里(可不填),鄰(可不填),地址(必填)
3713,臺中市,大雅區,,,
3714,臺中市,大里區,,,
3715,臺中市,潭子區,,,
3716,臺中市,潭子區,,,
3787,高雄市,三民區,,,002鄰大順二路468號
3788,高雄市,苓雅區,,,001鄰五福一路67號
3789,臺中市,神岡區,,,
3790,臺中市,新社區,,,
3791,臺中市,潭子區,,,得天街33號
3792,高雄市,橋頭區,,,24鄰隆豐路7號
3116,高雄市,彌陀區,,,2鄰中正路281巷50號
3117,高雄市,彌陀區,,,2鄰中正路281巷50號
3118,宜蘭縣,員山鄉,,,8鄰員山路二段326號
3119,宜蘭縣,員山鄉,,,8鄰員山路二段326號
3120,屏東縣,屏東市,,,中正路74號
3121,臺中市,西屯區,,,惠來路二段101號
3122,南投縣,南投市,,,中興新村環山路95巷26號
3192,新北市,板橋區,,,莊敬路62號
3193,新北市,板橋區,,,莊敬路62號
3194,臺北市,中正區,,,延平南路156號
3195,臺北市,大同區,,,民生西路309號
3196,高雄市,彌陀區,,,2鄰中正路281巷50號
3197,新北市,板橋區,,,莊敬路62號
3273,臺中市,神岡區,,,中山路1460號
3274,臺中市,神岡區,,,中山路1460號
3275,臺中市,太平區,,,大興路201號
3276,臺中市,全區域,,,
3277,臺中市,神岡區,,,中山路1460號
3278,臺中市,太平區,,,大興路201號
3279,臺中市,太平區,,,大興路201號
3280,臺中市,神岡區,,,中山路1460號
3281,臺中市,清水區,,,
3282,臺中市,太平區,,,大興路201號
3354,高雄市,苓雅區,,,五福一路67號
3355,台北市,北投區,,,學園路1號
3356,台北市,北投區,,,學園路1號
3357,台北市,北投區,,,學園路1號
3358,高雄市,鳳山區,,,光遠路161號
3359,台南市,中西區,,,開山路152號
3360,台北市,信義區,,,菸廠路88號 誠品松菸店B1
3361,新竹縣,竹北市,,,嘉豐南路一段122號
3362,高雄市,苓雅區,,,五福一路67號
3363,桃園市,龍潭區,,,
3364,桃園市,觀音區,,,
3365,桃園市,平鎮區,,,環南路三段88號
3366,桃園市,桃園區,,,三民路一段100號
3367,桃園市,桃園區,,,三民路一段100號
3368,高雄市,茄萣區,,,24鄰濱海路四段31巷1號
3369,臺中市,清水區,,,
3370,臺南市,後壁區,,,
3371,臺中市,清水區,,,忠貞路21號
3372,臺中市,清水區,,,
3373,臺中市,西區,,,
3374,臺中市,西屯區,,,府會園道179號4樓
3375,臺中市,北屯區,,,
3376,臺中市,南區,,,
3377,臺中市,北屯區,,,
3378,臺中市,清水區,,,
3379,臺中市,太平區,,,大興路201號
3380,臺中市,太平區,,,大興路201號
3381,臺中市,清水區,,,忠貞路21號
3382,高雄市,林園區,,,林園北路236號
3383,新竹縣,竹東鎮,,,忠孝街95號(美之城)
3384,臺南市,下營區,,,文化街117號
3385,桃園市,桃園區,,,縣府路21號
3386,桃園市,大溪區,,,
3387,臺中市,西屯區,,,市政北二路386號
3388,桃園市,八德區,,,
3389,桃園市,中壢區,,,延平路198號
3390,臺中市,西屯區,,,
3391,臺中市,中區,,,
3392,臺中市,西屯區,,,
3393,臺中市,西屯區,,,
3394,臺中市,西屯區,,,
3395,臺中市,西屯區,,,
3396,臺中市,西屯區,,,
3397,臺中市,西屯區,,,
3398,臺中市,西屯區,,,
3399,臺中市,西屯區,,,
3400,臺中市,西屯區,,,
3401,臺中市,西屯區,,,
3402,臺中市,西屯區,,,
3403,臺中市,西屯區,,,
3404,臺中市,西屯區,,,
3405,臺中市,西屯區,,,
3406,臺中市,西屯區,,,
3407,臺中市,西屯區,,,
3408,新北市,淡水區,,,中正路一段87巷200號
3409,南投縣,集集鎮,,,
3410,臺中市,梧棲區,,,雲集街72號
3411,高雄市,六龜區,,,
3412,南投縣,南投市,,,中興新村中學路2號
3413,澎湖縣,白沙鄉,,,
3414,臺南市,東山區,,,225之4號2F
3415,臺中市,東區,,,復興路四段186號
3416,南投縣,草屯鎮,,,中正路573號
3417,南投縣,草屯鎮,,,中正路573號
3418,南投縣,草屯鎮,,,中正路573號
3419,南投縣,草屯鎮,,,中正路573號
3420,南投縣,草屯鎮,,,
3421,南投縣,南投市,,,
3422,臺北市,中正區,,,同安街107號
3423,臺北市,中正區,,,同安街107號
3424,臺南市,中西區,,,中華西路二段34號
3425,臺南市,麻豆區,,,興國路11號
3426,臺北市,中正區,,,同安街107號
3427,臺南市,將軍區,,,1號
3428,高雄市,旗山區,,,華中街
3429,高雄市,茄萣區,,,港東街111號
3430,新竹縣,竹北市,,,縣政九路146號
3431,臺南市,中西區,,,中華西路二段34號
3432,ssr,oom,,, (Peinan Site Park)
3433,臺中市,西區,,,五權西路一段2號
3434,,,,,
3435,,,,,
3436,,,,,
3437,,,,,
3438,,,,,
3439,,,,,
3440,,,,,
3441,,,,,
3442,,,,,
3443,,,,,
3444,,,,,
3445,,,,,
3446,,,,,
3447,,,,,
3448,,,,,
3449,,,,,
3450,台北市,中山區,,,南京東路二段124號9樓
3451,臺北市,中山南,,,路21-1號
3452,嘉義市,忠孝路,,,275號
3453,台北市,中山區,,,南京東路二段124號9樓
3454,竹北市,縣政九,,,路146號
3455,竹北市,縣政九,,,路146號
3456,臺北市,中正區,,,八德路一段1號
3457,台北市,中山區,,,南京東路二段124號9樓
3458,台北市,中山區,,,南京東路二段124號9樓
3459,宜蘭縣,蘇澳鎮,,,武荖坑路75號
3460,高雄市,鹽埕區,,,8鄰大勇路1號
3461,高雄市,新興區,,,6鄰民生一路271號
3462,高雄市,新興區,,,1鄰中正三路34號3樓
3463,高雄市,三民區,,,002鄰大順二路468號
3464,高雄市,永安區,,,
3465,高雄市,苓雅區,,,001鄰五福一路67號
3466,高雄市,燕巢區,,,
3467,高雄市,六龜區,,,2鄰光復路70號
3468,桃園市,中壢區,,,中美路16號
3469,桃園市,中壢區,,,中美路16號
3470,高雄市,苓雅區,,,8鄰青年二路101號4-5樓
3471,高雄市,鼓山區,,,4鄰鼓山三路19-3號
3472,高雄市,鼓山區,,,4鄰鼓山三路19-3號
3473,高雄市,鼓山區,,,4鄰鼓山三路19-3號
3474,高雄市,鼓山區,,,4鄰鼓山三路19-3號
3475,桃園市,楊梅區,,,光華街26號
3476,桃園市,楊梅區,,,中興路145號
3477,桃園市,楊梅區,,,中華街66巷45號
3478,桃園市,中壢區,,,中美路16號
3479,高雄市,鹽埕區,,,8鄰大勇路1號
3480,高雄市,鹽埕區,,,8鄰大勇路1號
3481,高雄市,大寮區,,,40鄰光明路3段1437號
3544,臺中市,大里區,,,勝利二路1號
3545,臺中市,沙鹿區,,,鎮南路二段 488號
3546,苗栗縣,公館鄉,,,14鄰館南352號
3547,臺中市,西屯區,,,市政北二路386號
3548,苗栗縣,苗栗市,,,自治路50號
3482,高雄市,苓雅區,,,001鄰五福一路67號
3483,高雄市,美濃區,,,6鄰中正路一段59號
3484,高雄市,小港區,,,博學路365號
3485,新北市,淡水區,,,中正路259 號
3486,高雄市,鼓山區,,,6鄰美術館路80號
3487,臺中市,西區,,,林森路33號
3488,高雄市,鹽埕區,,,
3515,苗栗縣,後龍鎮,,,7鄰新港三路295號
3516,苗栗縣,後龍鎮,,,7鄰新港三路295號
3517,苗栗縣,後龍鎮,,,7鄰新港三路295號
3518,苗栗縣,後龍鎮,,,7鄰新港三路295號
3519,苗栗縣,後龍鎮,,,7鄰新港三路295號
3520,苗栗縣,後龍鎮,,,7鄰新港三路295號
3521,臺中市,沙鹿區,,,鎮南路二段 488號
3522,苗栗縣,後龍鎮,,,7鄰新港三路295號
3523,苗栗縣,後龍鎮,,,7鄰新港三路295號
3524,苗栗縣,後龍鎮,,,7鄰新港三路295號
3525,苗栗縣,後龍鎮,,,7鄰新港三路295號
3549,苗栗縣,公館鄉,,,14鄰館南352號
3550,苗栗縣,苗栗市,,,
3551,臺中市,沙鹿區,,,鎮南路二段 488號
3552,苗栗縣,三義鄉,,,廣聲新城88號
3553,苗栗縣,三義鄉,,,廣聲新城88號
3554,臺南市,中西區,,,臺南市中西區忠義路二段 1 號
3489,新北市,淡水區,,,中山北路1段158號
3490,臺中市,西區,,,林森路33號
3491,臺中市,南區,,,興路三段362號
3492,臺南市,白河區,,,大德街1號
3493,新北市,蘆洲區,,,三民路178號
3526,苗栗縣,後龍鎮,,,7鄰新港三路295號
3527,苗栗縣,後龍鎮,,,7鄰新港三路295號
3528,臺中市,沙鹿區,,,鎮南路二段 488號
3529,苗栗縣,後龍鎮,,,7鄰新港三路295號
3530,苗栗縣,後龍鎮,,,7鄰新港三路295號
3531,苗栗縣,後龍鎮,,,7鄰新港三路295號
3532,苗栗縣,後龍鎮,,,7鄰新港三路295號
3533,苗栗縣,後龍鎮,,,7鄰新港三路295號
3534,苗栗縣,後龍鎮,,,7鄰新港三路295號
3535,苗栗縣,後龍鎮,,,7鄰新港三路295號
3536,苗栗縣,後龍鎮,,,7鄰新港三路295號
3555,澎湖縣,馬公市,,,
3556,苗栗縣,苗栗市,,,自治路50號
3557,苗栗縣,苗栗市,,,自治路50號
3558,臺中市,沙鹿區,,,鎮南路二段 488號
3559,臺南市,南區,,,新和東路51號
3560,臺中市,沙鹿區,,,鎮南路二段 488號
3561,臺中市,沙鹿區,,,鎮南路二段 488號
3562,高雄市,路竹區,,,24鄰國昌路86巷9號
3563,高雄市,三民區,,,002鄰大順二路468號
3494,新北市,鶯歌區,,,文化路200號
3495,高雄市,鳳山區,,,7鄰自強一路119巷75號
3496,桃園市,八德區,,,
3497,高雄市,前鎮區,,,21鄰新光路61號
3498,高雄市,前鎮區,,,21鄰新光路61號
3499,高雄市,小港區,,,博學路365號
3500,臺中市,西區,,,林森路33號
3501,新北市,三重區,,,6號堤道口8號堤道口9號堤道口進入
3502,桃園市,八德區,,,
3537,苗栗縣,後龍鎮,,,7鄰新港三路295號
3538,苗栗縣,後龍鎮,,,7鄰新港三路295號
3539,臺中市,沙鹿區,,,鎮南路二段 488號
3540,苗栗縣,苗栗市,,,自治路50號
3541,苗栗縣,竹南鎮,,,公園路206號
3542,臺中市,大里區,,,勝利二路1號
3543,澎湖縣,馬公市,,,六合路300號
3564,臺中市,豐原區,,,水源路1-1號
3565,金門縣,金寧鄉,,,仁愛新村1號
3566,澎湖縣,馬公市,,,
3567,澎湖縣,馬公市,,,
3568,澎湖縣,馬公市,,,
3569,澎湖縣,馬公市,,,
3570,金門縣,金城鎮,,,環島北路一段66號
3571,金門縣,金湖鎮,,,尚義機場2號
3572,澎湖縣,馬公市,,,
3503,高雄市,前鎮區,,,21鄰新光路61號
3504,苗栗縣,頭份市,,,中山路232號
3505,新北市,三峽區,,,中山路18號
3506,苗栗縣,頭份市,,,中山路232號
3507,苗栗縣,後龍鎮,,,7鄰新港三路295號
3508,苗栗縣,後龍鎮,,,7鄰新港三路295號
3509,苗栗縣,後龍鎮,,,7鄰新港三路295號
3510,苗栗縣,後龍鎮,,,7鄰新港三路295號
3511,苗栗縣,後龍鎮,,,7鄰新港三路295號
3512,苗栗縣,後龍鎮,,,7鄰新港三路295號
3513,苗栗縣,後龍鎮,,,7鄰新港三路295號
3514,苗栗縣,後龍鎮,,,7鄰新港三路295號
3019,新北市,板橋區,,,篤行路二段133號
3020,臺中市,南區,,,五權南路100號
3021,臺中市,南區,,,五權南路100號
3022,新北市,板橋區,,,文化路一段23號3樓
3023,臺中市,南區,,,五權南路100號
3024,新北市,板橋區,,,文化路一段23號3樓
3025,高雄市,鼓山區,,,延平街87-13號
3026,高雄市,鼓山區,,,延平街87-13號
3027,新北市,板橋區,,,文化路一段23號3樓
3028,臺中市,南區,,,五權南路100號
3029,臺中市,南區,,,五權南路100號
3030,臺中市,南區,,,五權南路100號
3123,南投縣,名間鄉,,,彰南路42-2號三樓
3124,南投縣,信義鄉,,,玉山路47號
3125,南投縣,仁愛鄉,,,
3126,南投縣,仁愛鄉,,,
3198,新北市,板橋區,,,莊敬路62號
3199,新北市,板橋區,,,
3200,高雄市,大樹區,,,17鄰中興西路50號
3201,高雄市,大樹區,,,17鄰中興西路50號
3202,新北市,貢寮區,,,仁愛路79號三樓
3203,新北市,貢寮區,,,仁愛路79號三樓
3204,新北市,樹林區,,,中山路二段80號3樓
3205,新北市,樹林區,,,國凱街65號三樓
3206,新北市,樹林區,,,大安路118之1號
3207,新北市,樹林區,,,福興街17號2樓
3208,高雄市,鹽埕區,,,1鄰大仁路179號5樓、6樓
3283,臺中市,潭子區,,,
3284,臺中市,西區,,,民權路99號
3285,臺中市,神岡區,,,中山路1460號
3286,臺南市,北區,,,公園北路3號
3287,臺北市,中正區,,,中山南路21號
3288,臺中市,大肚區,,,華山路700號
3289,臺中市,大肚區,,,華山路700號
3290,臺南市,六甲區,,,中山路202號
3291,臺南市,六甲區,,,中山路202號
3031,臺中市,南區,,,興路三段362號
3032,臺中市,南區,,,興路三段362號
3033,臺北市,市民大,,,道五段五十號
3034,新北市,鶯歌區,,,陶瓷街18號3樓
3035,花蓮市,文復路,,,6號
3036,新北市,線上辦,,,理
3127,南投縣,中寮鄉,,,永平路270號
3128,南投縣,魚池鄉,,,秀水路233號
3129,南投縣,草屯鎮,,,草鞋墩一街8號
3130,南投縣,竹山鎮,,,公所路120號
3209,高雄市,鹽埕區,,,1鄰大仁路179號5樓、6樓
3210,新北市,淡水區,,,中山北路一段158號（水碓活動中心）四樓、六樓、七樓
3211,新北市,淡水區,,,文化路65號
3212,臺南市,中西區,,,民權路二段30號
3213,臺南市,中西區,,,友愛街8-3號
3214,臺南市,中西區,,,府前路一段191號
3215,臺南市,中西區,,,府前路一段191號
3216,臺南市,中西區,,,府前路一段191號
3292,臺中市,南屯區,,,
3293,高雄市,大樹區,,,25鄰久堂路97-1號
3294,臺南市,南區,,,新和東路51號
3295,臺中市,外埔區,,,
3296,臺南市,安平區,,,育平路320號
3297,臺南市,南區,,,新和東路51號
3298,臺北市,中正區,,,南海路41號
3037,臺北市,中正區,,,中山南路21號
3038,臺北市,中正區,,,中山南路21號
3039,臺北市,中正區,,,南海路41號
3040,臺南市,中西區,,,中華西路二段34號
3131,南投縣,南投市,,,中興路669號
3132,臺南市,中西區,,,西門路二段120號B1
3133,南投縣,集集鎮,,,育才街166號
3134,臺南市,中西區,,,西門路二段120號B1
3135,臺南市,中西區,,,西門路二段120號B1
3136,南投縣,南投市,,,光明一路252號
3137,南投縣,南投市,,,光明一路252號
3138,臺北市,萬華區,,,成都路10號
3217,臺南市,中西區,,,府前路一段191號
3218,臺南市,南區,,,西門路一段689巷巷內
3219,臺南市,南區,,,西門路一段689巷巷內
3220,臺南市,中西區,,,臺南市中西區忠義路二段 1 號
3221,臺南市,中西區,,,臺南市中西區忠義路二段 1 號
3222,臺南市,東區,,,大學路1號
3299,臺南市,中西區,,,府前路一段191號
3300,新竹市,東區,,,中央路229號
3301,新竹市,東區,,,中央路229號
3302,新竹市,東區,,,中央路229號
3303,新竹市,東區,,,中央路229號
3304,臺北市,中正區,,,南海路41號
3305,臺南市,中西區,,,府前路一段191號
3041,臺中市,西區,,,五權西路一段2號
3042,屏東縣,琉球鄉,,,中正路255-1號（小島停琉）
3043,台北市,信義區,,,菸廠路88號B1
3044,臺北市,士林區,,,文林路751號
3045,臺北市,中山南,,,路21-1號
3046,高雄市,鳳山區,,,三多一路1號
3047,臺南市,新營區,,,中正路23號
3048,高雄市,鳳山區,,,三多一路1號
3049,高雄市,鳳山區,,,三多一路1號
3050,高雄市,鳳山區,,,三多一路1號
3051,台南市,中華東,,,路3段332號
3052,台東市,南京路,,,37號
3053,台北市,中正區,,,濟南路一段7號B1
3054,高雄市,鳳山區,,,三多一路1號
3055,新北市,蘆洲區,,,中山二路162號2樓
3056,台北市,萬華區,,,康定路173巷5號
3057,臺中市,學士路,,,98號
3139,臺北市,中正區,,,中山南路21號
3140,臺北市,中正區,,,南海路41號
3141,,,,,
3142,新北市,復興路,,,43號10樓
3143,臺北市,100,,, 臺北市同安街107號
3223,新北市,蘆洲區,,,三民路178號
3224,新北市,汐止區,,,新台五路一段95號4樓
3225,新北市,汐止區,,,新台五路一段99號4樓
3226,,,,,
3227,臺北市,中正區,,,中山南路21號
3228,臺北市,中正區,,,中山南路21號
3229,臺北市,中正區,,,中山南路21號
3306,臺北市,大安區,,,
3307,臺北市,大安區,,,新生南路3段16巷1號
3308,臺中市,豐原區,,,圓環東路782號
3058,屏東市,民生路,,,4-17號
3059,屏東市,民生路,,,4-17號
3060,臺北市,中山南,,,路21-1號，信義路側
3061,高雄市,三民區,,,4鄰裕誠路1號
3062,高雄市,三民區,,,4鄰裕誠路1號
3063,高雄市,大寮區,,,16鄰進學路133號
3064,桃園市,楊梅區,,,
3065,桃園市,中壢區,,,
3066,桃園市,平鎮區,,,
3067,桃園市,大園區,,,
3068,桃園市,新屋區,,,
3069,桃園市,桃園區,,,延平路147號
3070,桃園市,全區域,,,
3071,桃園市,中壢區,,,馬祖新村11~20號
3144,臺北市,台北市,,,中正區中山南路21號
3145,臺北市,台北市,,,大安區大安路一段77號地下街-近東區地下街14號出口
3146,新竹縣,竹北市,,,縣政九路146號
3147,新竹縣,竹北市,,,縣政九路146號
3148,新竹縣,竹北市,,,縣政九路146號
3230,高雄市,三民區,,,九如一路777號2樓
3231,臺北市,士林區,,,文林路751號
3232,臺中市,西區,,,五權西路一段2號
3233,台北市,信義區,,,菸廠路88號B1
3234,新北市,蘆洲區,,,中山二路162號2樓
3235,臺中市,西屯區,,,惠來路二段101號
3236,高雄市,鳳山區,,,三多一路1號
3237,臺南市,東區,,,中華東路三段332號
3309,臺中市,豐原區,,,圓環東路782號
3310,新北市,土城區,,,中正路18號7樓
3311,南投縣,埔里鎮,,,六合路178號
3312,高雄市,林園區,,,林園北路236號
3313,高雄市,林園區,,,
3314,高雄市,林園區,,,林園北路236號
3072,桃園市,桃園區,,,
3073,臺北市,信義區,,,仁愛路四段505號
3074,桃園市,龍潭區,,,中正路三林段500號
3075,高雄市,楠梓區,,,楠梓路262號
3076,臺北市,大同區,,,迪化街1段21號
3077,臺北市,萬華區,,,康定路、昆明街之間的廣州街北側，老松國小的南側
3149,新竹縣,竹北市,,,縣政九路146號
3150,臺北市,中正區,,,中山南路21號
3151,臺北市,中正區,,,中山南路21號
3152,臺北市,中山南,,,路21-1號
3153,台北市,信義區,,,菸廠路88號B1
3154,高雄市,鳳山區,,,光遠路161號
3155,台北市,八德路,,,三段25號
3156,民雄鄉,建國路,,,2段265號
3157,臺北市,中山南,,,路21-1號，信義路側
3158,臺北市,中山南,,,路21-1號
3159,臺北市,中山南,,,路21-1號
3160,台北市,萬華區,,,康定路173巷5號
3161,臺北市,迪化街,,,一段21號9樓
3162,台北市,萬華區,,,康定路173巷5號
3163,臺北市,中山南,,,路21-1號
3164,宜蘭市,中山路,,,二段482號
3238,高雄市,苓雅區,,,001鄰五福一路67號
3239,高雄市,美濃區,,,6鄰中正路一段59號
3240,高雄市,鼓山區,,,4鄰鼓山三路19-3號
3241,高雄市,左營區,,,2鄰啟文路12號
3242,高雄市,左營區,,,博愛三路453號
3243,高雄市,林園區,,,林園北路236號
3244,桃園市,龍潭區,,,
3245,桃園市,龍潭區,,,
3315,新北市,樹林區,,,樹新路40-7號3-4樓
3316,臺北市,中正區,,,同安街107號
3317,臺北市,中正區,,,同安街107號
3318,臺北市,中正區,,,同安街107號
3319,,,,,
3320,苗栗縣,苗栗市,,,水源里11鄰水流娘8-2號
3078,桃園市,中壢區,,,中北路200號
3079,臺中市,霧峰區,,,大同路8號
3080,臺中市,霧峰區,,,大同路8號
3081,臺中市,霧峰區,,,大同路8號
3082,臺中市,霧峰區,,,大同路8號
3083,桃園市,中壢區,,,中北路200號
3084,臺中市,霧峰區,,,大同路8號
3085,臺中市,霧峰區,,,大同路8號
3086,臺中市,霧峰區,,,大同路8號
3087,臺中市,霧峰區,,,大同路8號
3088,臺中市,霧峰區,,,大同路8號
3165,高雄市,鳳山區,,,光遠路161號
3166,高雄市,燕巢區,,,
3167,臺北市,中正區,,,延平南路98號
3168,桃園市,桃園區,,,
3169,桃園市,八德區,,,
3170,桃園市,大溪區,,,員林路一段29巷101號
3171,桃園市,平鎮區,,,
3172,桃園市,中壢區,,,
3173,臺北市,大安區,,,仁愛路三段55號
3174,桃園市,楊梅區,,,
3175,桃園市,楊梅區,,,
3176,新北市,淡水區,,,民生路27號4樓、5樓、6樓
3177,新北市,淡水區,,,民生路27號4樓、5樓、6樓
3246,新竹市,東區,,,大學路1001號
3247,臺南市,鹽水區,,,月津路14之1號
3248,桃園市,桃園區,,,三民路一段100號
3249,臺南市,山上區,,,53號
3250,臺中市,西區,,,
3251,臺南市,永康區,,,永大二路88號
3252,臺中市,霧峰區,,,大同路8號
3253,臺中市,霧峰區,,,大同路8號
3321,臺南市,中西區,,,中華西路二段34號
3322,臺北市,中正區,,,濟南路二段27號
3089,臺中市,霧峰區,,,大同路8號
3090,臺中市,霧峰區,,,大同路8號
3091,臺中市,霧峰區,,,大同路8號
3092,臺中市,霧峰區,,,大同路8號
3093,臺北市,全區域,,,
3094,臺南市,北區,,,公園北路3號
3095,臺南市,北區,,,公園北路3號
3096,臺南市,北區,,,公園北路3號
3097,高雄市,鼓山區,,,4鄰鼓山三路19-3號
3178,新北市,淡水區,,,中山北路一段158號（水碓活動中心）四樓、六樓、七樓
3179,新北市,淡水區,,,中正東路2段68號
3180,新北市,淡水區,,,文化路65號
3181,新北市,板橋區,,,文化路一段23號3樓
3182,新北市,板橋區,,,文化路一段23號3樓
3183,新北市,板橋區,,,文化路一段23號3樓
3184,新北市,板橋區,,,中正路375巷48號3樓
3185,新北市,板橋區,,,陽明街166號
3186,新北市,板橋區,,,陽明街166號
3254,臺中市,霧峰區,,,大同路8號
3255,臺中市,霧峰區,,,大同路8號
3256,臺南市,東山區,,,225之4號2F
3257,新北市,淡水區,,,民生路27號4樓、5樓、6樓
3258,臺中市,北區,,,學士路98號
3259,新北市,淡水區,,,民生路27號4樓、5樓、6樓
3260,新北市,淡水區,,,中山北路一段158號（水碓活動中心）四樓、六樓、七樓
3261,新北市,淡水區,,,中正東路2段68號
3262,新北市,淡水區,,,文化路65號
3263,新北市,淡水區,,,文化路65號
3264,臺南市,北區,,,公園北路3號
3265,高雄市,鼓山區,,,延平街87-13號
3323,臺北市,中正區,,,濟南路二段27號
3324,臺北市,士林區,,,文林路751號
3325,臺北市,中正區,,,徐州路21號
3098,臺中市,清水區,,,忠貞路21號
3099,臺中市,清水區,,,忠貞路21號
3100,臺中市,清水區,,,忠貞路21號
3101,高雄市,鳳山區,,,017鄰光遠路161號
3102,臺南市,東區,,,
3103,臺南市,中西區,,,南門路2號
3104,高雄市,鳳山區,,,017鄰光遠路161號
3187,新北市,三重區,,,溪尾街303號
3188,新北市,板橋區,,,莊敬路62號
3189,新北市,板橋區,,,莊敬路62號
3190,新北市,板橋區,,,莊敬路62號
3191,新北市,板橋區,,,莊敬路62號
3266,臺中市,豐原區,,,圓環東路782號
3267,臺中市,豐原區,,,圓環東路782號
3268,臺中市,太平區,,,大興路201號
3269,臺中市,太平區,,,大興路201號
3270,臺中市,太平區,,,大興路201號
3271,臺中市,太平區,,,大興路201號
3272,臺中市,沙鹿區,,,
3326,臺北市,中正區,,,台北市中正區中山南路21號
3327,新北市,永和區,,,文化路192巷4弄2-1號
3328,,,,,
3329,,,,,
3330,,,,,
3331,,,,,
3332,,,,,
3333,,,,,
3334,,,,,
3335,,,,,
3336,,,,,
3337,臺中市,西屯區,,,惠來路二段101號
3338,雲林縣,西螺鎮,,,中山路229巷12號
3339,臺北市,北投區,,,學園路1號.
3340,台北市,北投區,,,學園路1號
3341,臺北市,中山南,,,路21-1號，信義路側
3342,臺北市,中山南,,,路21-1號，信義路側
3343,台北市,北投區,,,學園路1號
3344,台北市,北投區,,,學園路1號
3345,台北市,北投區,,,學園路1號
3346,台北市,北投區,,,學園路1號
3347,台北市,北投區,,,學園路1號
3348,台北市,北投區,,,學園路1號
3349,台北市,北投區,,,學園路1號
3350,台北市,北投區,,,學園路1號
3351,台北市,北投區,,,學園路1號
3352,新北市,板橋區,,,莊敬路62號
3353,臺北市,延平南,,,路98號2樓
3105,高雄市,鳳山區,,,017鄰光遠路161號
3106,臺中市,神岡區,,,中山路1460號
3107,臺中市,神岡區,,,中山路1460號
3108,臺南市,中西區,,,南門路2號
3109,臺中市,神岡區,,,中山路1460號
3110,臺中市,神岡區,,,中山路1460號
3111,臺南市,中西區,,,南門路2號
3112,彰化縣,彰化市,,,中山路2段500號
3113,高雄市,彌陀區,,,14鄰四維路一之一號
3114,高雄市,彌陀區,,,2鄰中正路281巷50號
3115,彰化縣,員林市,,,員林大道2段99號
4622,臺中市,霧峰區,,,中正路738之2號
4623,臺中市,霧峰區,,,中正路738之2號
4624,臺中市,霧峰區,,,中正路738之2號
4578,高雄市,鹽埕區,,,4鄰河西路10號
4579,高雄市,鹽埕區,,,4鄰河西路10號
4580,高雄市,鹽埕區,,,4鄰河西路10號
4581,臺北市,北投區,,,
4582,南投縣,魚池鄉,,,中山路
4625,臺中市,霧峰區,,,中正路738之2號
4626,臺南市,東區,,,中華東路三段332號
4627,臺中市,霧峰區,,,中正路738之2號
4628,臺南市,東區,,,中華東路三段332號
4629,臺南市,東區,,,中華東路三段332號
4583,南投縣,魚池鄉,,,中山路
4584,南投縣,魚池鄉,,,中山路
4585,南投縣,魚池鄉,,,中山路
4586,臺南市,仁德區,,,正義一街39號2樓
4587,臺南市,仁德區,,,正義一街39號2樓
4588,連江縣,莒光鄉,,,19號
4630,高雄市,大樹區,,,
4631,臺南市,東區,,,中華東路三段332號
4632,臺南市,東區,,,中華東路三段332號
4633,臺中市,西屯區,,,惠來路二段101號
4634,臺中市,西屯區,,,惠來路二段101號
4635,臺南市,東區,,,中華東路三段332號
4636,臺中市,西屯區,,,惠來路二段101號
4589,連江縣,莒光鄉,,,4號
4590,南投縣,魚池鄉,,,中山路
4591,臺中市,西區,,,五權西路一段2號
4592,臺中市,西區,,,五權西路一段2號
4593,臺南市,仁德區,,,正義一街39號2樓
4594,連江縣,南竿鄉,,,
4637,臺中市,西屯區,,,惠來路二段101號
4638,臺中市,西屯區,,,惠來路二段101號
4639,臺中市,西屯區,,,惠來路二段101號
4640,臺中市,西屯區,,,惠來路二段101號
4641,臺中市,西屯區,,,惠來路二段101號
4642,臺中市,西屯區,,,惠來路二段101號
4643,臺中市,西屯區,,,惠來路二段101號
4644,臺南市,安平區,,,
4645,臺南市,鹽水區,,,
4595,臺北市,大同區,,,
4596,苗栗縣,頭份市,,,中山路232號
4597,臺中市,西區,,,五權西路一段2號
4598,苗栗縣,苗栗市,,,自治路50號
4646,臺南市,鹽水區,,,
4647,臺中市,南區,,,五權南路100號
4648,臺中市,南區,,,五權南路100號
4649,臺中市,南區,,,五權南路100號
4650,臺中市,南區,,,五權南路100號
4651,連江縣,北竿鄉,,,
4652,臺中市,南區,,,五權南路100號
4599,臺南市,中西區,,,友愛街8-3號
4600,臺南市,北區,,,公園北路3號
4601,苗栗縣,苗栗市,,,自治路50號
4602,臺南市,中西區,,,民權路2段30號
4653,臺中市,南區,,,五權南路100號
4654,臺中市,南區,,,五權南路100號
4655,臺中市,南區,,,五權南路100號
4656,臺中市,南區,,,五權南路100號
4657,臺北市,中正區,,,八德路一段1號
4603,臺中市,西區,,,五權西路一段2號
4604,臺南市,中西區,,,民權路2段30號
4605,苗栗縣,苗栗市,,,自治路50號
4606,臺北市,大同區,,,
4658,連江縣,南竿鄉,,,
4659,臺北市,中正區,,,八德路一段1號
4660,臺南市,鹽水區,,,
4661,臺北市,中正區,,,八德路一段1號
4662,臺北市,中正區,,,八德路一段1號
4663,臺北市,中正區,,,八德路一段1號
4664,屏東縣,屏東市,,,青島街106號
4665,屏東縣,屏東市,,,豐榮街50巷7號
