1601527666178 ,化學博士的手調墨水- KWZ INKS CALLIGRAPHY INK 50ML,ink,630,https://www.tylee.tw/image/catalog/product-2017/2020/01/IMG_8654.jpg,這個世界需要一些瘋子，一些為追求完美而行徑跡近瘋狂的熱情瘋子。<br><br>我們聽過為了追求終極的紫砂壺，而跑到宜興開紫砂作坊的收藏家，<br><br>也看過因為買不到理想音色的吉他，而不惜花費鉅資重頭學習製作吉他的演奏家。<br><br>因此化學家為了追求鋼筆墨色的極致變化，親自動手調製墨水，聽起來也不是太離譜了。<br><br>KWZ Inks正是這樣結合熱情與瘋狂的產物。<br><br>瘋狂的化學家讓鋼筆墨色變得更多采多姿。,10
16015276661611 ,化學博士的手調墨水- KWZ INKS CALLIGRAPHY INK 80ML,ink,800,https://www.tylee.tw/image/catalog/product-2017/2020/01/IMG_8654.jpg,這個世界需要一些瘋子，一些為追求完美而行徑跡近瘋狂的熱情瘋子。<br><br>我們聽過為了追求終極的紫砂壺，而跑到宜興開紫砂作坊的收藏家，<br><br>也看過因為買不到理想音色的吉他，而不惜花費鉅資重頭學習製作吉他的演奏家。<br><br>因此化學家為了追求鋼筆墨色的極致變化，親自動手調製墨水，聽起來也不是太離譜了。<br><br>KWZ Inks正是這樣結合熱情與瘋狂的產物。<br><br>瘋狂的化學家讓鋼筆墨色變得更多采多姿。,10
1601527643152 ,DIAMINE THE INKVENT CALENDAR 耶誕日曆 墨水組,ink,2500,https://www.tylee.tw/image/catalog/product-2017/2019/11/IMG_3931.jpg,Diamine為聖誕佳節進行此耶誕日曆設計，<br><br>每一瓶墨水皆為全新顏色，在其他Diamine任何系列中的無法找到。<br><br>1至24號7ml墨水，25號則是30ml墨水，<br><br>每天開一扇門可得到一瓶意想不到的全新色彩墨水，<br><br>等到所有的小門都被打開，耶誕節就到來了。,10
1601527669163 ,KWZ INKS 鋼筆標準渲染墨水 波蘭風情畫系列 20ML,ink,180,https://www.tylee.tw/image/catalog/product-2017/2020/02/IMG_9145.jpg,KWZ墨水工作室由一對畢業於華沙理工大學化學系的博士夫妻，<br><br>Konrad & Agnieszka ?urawski 於2012年創立。<br><br>因為熱愛鋼筆書寫，且有感於市面上的墨水在顏色選擇，<br><br>飽和度與層次感的展現，無法滿足自己的喜好與要求，<br><br>進而藉由本身的專業，開始動手調製理想的墨水。,10
1601527603136 ,PILOT 百樂 100週年 七福神系列,ink,500,https://www.tylee.tw/image/catalog/product-2017/2019/04/IMG_5658.JPG,創立百周年記念「七福神」系列限定墨水<br><br>七福神是在日本信仰中被認為會帶來福氣、財運的七尊神明，<br><br>七福神以寶船四處遊歷，穿上載滿了財寶和福氣，<br><br>每逢到了新年就會賜贈好運與繁榮給信眾。,10
1601527659159 ,DIAMINE 墨水 150週年 40ML REGENCY BLUE 攝政藍,ink,320,https://www.tylee.tw/image/catalog/product-2017/2018/06/IMG_6254.JPG,Diamine Regency Blue 攝政藍 是Diamine 150週年系列的其中一色，旨在慶祝品牌150週年。<br><br>三角形設計的玻璃瓶裝有40ml的鋼筆墨水。<br><br>收集八個瓶子在一起時可以排列成一個美麗的圓形桌面展示。,10
1601527633148 ,MONTBLANC 萬寶龍 60ML 瓶裝墨水,ink,580,https://www.tylee.tw/image/catalog/product-2017/2019/07/IMG_2115.jpg,德國 Montblanc 萬寶龍 60ml 瓶裝墨水<br><br><br>經典高跟鞋造型墨水瓶,10
1602409902322 ,鬼戒 (日本製),deco,1980,https://shoplineimg.com/57602eee61706923b6223c00/5ad203378d1db94e350048c6/800x.webp?source_format=JPG,這次，讓我們為你帶來古老的東方流行；<br><br>於現代重新復甦，詮釋忍者的神秘。,10
1602409872311 ,【四靈。蒼龍】,deco,3280,https://shoplineimg.com/57602eee61706923b6223c00/5dd54cb3e50dc70015778c7f/800x.webp?source_format=jpg,四象為中華傳統文化代表四方位的<br><br>青龍、白虎、朱雀和玄武，<br><br>古時常被運用於戰場軍列，<br><br>成為打仗時的守護神。,10
1602409897320 ,【戰指套2020】(神宮紫 ),deco,1380,https://shoplineimg.com/57602eee61706923b6223c00/5eec5982547710267574f199/800x.webp?source_format=jpg,大受歡迎的戰指套系列於2020/6月更新<br><br><br><br>此次特別與來自高雄的手工藝職人「長安?拾」合作，<br><br>將原有的戰指套系列更加強化。<br><br><br><br>我們以植鞣皮革做出了更加細膩的質感、並加強了耐用性；<br><br>絕對是您不可或缺的最佳搭配單品。,10
1602409891318 ,【戰指套2020】(火紅赤 ),deco,1380,https://shoplineimg.com/57602eee61706923b6223c00/5eec577edb2a830021f011cd/800x.webp?source_format=jpg,大受歡迎的戰指套系列於2020/6月更新<br><br><br><br>此次特別與來自高雄的手工藝職人「長安?拾」合作，<br><br>將原有的戰指套系列更加強化。<br><br><br><br>我們以植鞣皮革做出了更加細膩的質感、並加強了耐用性；<br><br>絕對是您不可或缺的最佳搭配單品。,10
160240984531 ,【稻荷。銀狐。黑繩】（編織風串珠）,deco,1980,https://shoplineimg.com/57602eee61706923b6223c00/5e24568df3b5af003ce3d692/800x.webp?source_format=jpg,稻荷神擁有農耕神的特質、現今日本商業時代， <br><br>商人們也傳承對狐狸的崇拜。<br><br><br><br>若作物豐收，商業也必然興盛；<br><br>因此傳統日本祭拜稻荷神，<br><br>祈求財運亨通、興旺繁盛。<br>,10
1602409907324 ,【稻荷。黑繩】（金/銀編織風腰包）,deco,1580,https://shoplineimg.com/57602eee61706923b6223c00/5e1ca809ab504200124ba00b/800x.webp?source_format=jpg,稻荷神擁有農耕神的特質、現今日本商業時代， <br><br>商人們也傳承對狐狸的崇拜。<br><br><br><br>若作物豐收，商業也必然興盛；<br><br>因此傳統日本祭拜稻荷神，<br><br>祈求財運亨通、興旺繁盛。<br>,10
160240985635 ,般若。心經 (10MM綠檀版),deco,2180,https://shoplineimg.com/57602eee61706923b6223c00/5d2c94618db9450011ccff99/800x.webp?source_format=jpg,將般若心經全文，刻於手鍊之上。,10
1602409899321 ,【戰指套2020】(武道藍 ),deco,1380,https://shoplineimg.com/57602eee61706923b6223c00/5eec5a6078da50003625d496/800x.webp?source_format=jpg,大受歡迎的戰指套系列於2020/6月更新<br><br><br><br>此次特別與來自高雄的手工藝職人「長安?拾」合作，<br><br>將原有的戰指套系列更加強化。<br><br><br><br>我們以植鞣皮革做出了更加細膩的質感、並加強了耐用性；<br><br>絕對是您不可或缺的最佳搭配單品。,10
160240985133 ,【稻荷。白面者。綠苔】（編織風串珠）,deco,1780,https://shoplineimg.com/57602eee61706923b6223c00/5e245c576abfa32faeed5b43/800x.webp?source_format=jpg,相傳伏見是狐狸的主要出沒地，<br><br>著名的弘法大師空海在伏見尋找道場際 ，<br><br>深入荒山遇到大霧、迷了路，<br><br>繞來繞去怎樣也走不出去。<br><br>正在危急之時，有一隻金色的狐狸突然現身引路，<br><br>將空海大師救離深山。<br><br>而後大師感念、便設立稻荷大社來紀念。,10
160240984832 ,【稻荷。白面者。紫藤】（編織風串珠）,deco,1780,https://shoplineimg.com/57602eee61706923b6223c00/5e245910b48c737b616bf669/800x.webp?source_format=jpg,相傳伏見是狐狸的主要出沒地，<br><br>著名的弘法大師空海在伏見尋找道場際 ，<br><br>深入荒山遇到大霧、迷了路，<br><br>繞來繞去怎樣也走不出去。<br><br>正在危急之時，有一隻金色的狐狸突然現身引路，<br><br>將空海大師救離深山。<br><br>而後大師感念、便設立稻荷大社來紀念。,10
1602409880314 ,【木芥子】(銅),deco,1680,https://shoplineimg.com/57602eee61706923b6223c00/5edcec145dc8e900212124cd/800x.webp?source_format=jpg,是一種源自日本東北地區的人偶，<br><br>是以木頭手工製作，有著簡單的肢幹及刻意放大的頭部；<br><br>據說最早的用途是小朋友玩的木製玩具，<br><br>但也有人說這是作為小朋友的替身除去惡運使用的。,10
1602409886316 ,【戰指套2020】(縫線卡其 ),deco,1580,https://shoplineimg.com/57602eee61706923b6223c00/5eec565010f53e003f2afc15/800x.webp?source_format=jpg,大受歡迎的戰指套系列於2020/6月更新<br><br><br><br>此次特別與來自高雄的手工藝職人「長安?拾」合作，<br><br>將原有的戰指套系列更加強化。<br><br><br><br>我們以植鞣皮革做出了更加細膩的質感、並加強了耐用性；<br><br>絕對是您不可或缺的最佳搭配單品。,10
160240985334 ,【雪松】,deco,1380,https://shoplineimg.com/57602eee61706923b6223c00/5e662daafe56bf000fb69626/800x.webp?source_format=jpg,"是松科雪松屬植物的統稱。<br><br>由於球果形狀相似，與杉樹相似。<br><br>原產於喜馬拉雅山脈海拔1,500－3,200公尺<br><br>和地中海沿岸1,000－2,200公尺的地帶；<br><br>在古埃及曾作為消毒與防腐使用。",10
1602409883315 ,【戰指套2020】(縫線黑 ),deco,1580,https://shoplineimg.com/57602eee61706923b6223c00/5eec53f6547710002a75029b/800x.webp?source_format=jpg,大受歡迎的戰指套系列於2020/6月更新<br><br><br><br>此次特別與來自高雄的手工藝職人「長安?拾」合作，<br><br>將原有的戰指套系列更加強化。<br><br><br><br>我們以植鞣皮革做出了更加細膩的質感、並加強了耐用性；<br><br>絕對是您不可或缺的最佳搭配單品。,10
1602409905323 ,【稻荷。金狐。櫻吹雪】（祝連繩包）,deco,1580,https://shoplineimg.com/57602eee61706923b6223c00/5e1ca163525663002d804fe9/800x.webp?source_format=jpg,相傳伏見是狐狸的主要出沒地，<br><br>著名的弘法大師空海在伏見尋找道場際 ，<br><br>深入荒山遇到大霧、迷了路，<br><br>繞來繞去怎樣也走不出去。<br><br>正在危急之時，有一隻金色的狐狸突然現身引路，<br><br>將空海大師救離深山。<br><br>而後大師感念、便設立稻荷大社來紀念。,10
